area_code,area_name,period,indicator,measure,unit,value
E08000002,Bury,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.79
E06000050,Cheshire West and Chester,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.55
E06000050,Cheshire West and Chester,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.09
E06000015,Derby,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.29
E06000015,Derby,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.20
E92000001,England,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.47
E92000001,England,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.47
E06000006,Halton,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,4.80
E06000006,Halton,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.12
E06000042,Milton Keynes,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.65
E06000042,Milton Keynes,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.43
E06000061,North Northamptonshire,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.92
E06000061,North Northamptonshire,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.93
E06000031,Peterborough,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.33
E06000031,Peterborough,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.53
E08000029,Solihull,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.85
E08000029,Solihull,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.57
E06000025,South Gloucestershire,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.81
E06000025,South Gloucestershire,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.82
E08000007,Stockport,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.25
E08000007,Stockport,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.07
E06000004,Stockton-on-Tees,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.16
E06000004,Stockton-on-Tees,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.23
E06000030,Swindon,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.39
E06000030,Swindon,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.62
E06000020,Telford and Wrekin,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.87
E06000020,Telford and Wrekin,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.09
E08000009,Trafford,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,10.30
E08000009,Trafford,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.79
E06000007,Warrington,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.26
